Ano e mês do lançamento;Código Órgão Superior;Nome Órgão Superior;Código Órgão Subordinado;Nome Órgão Subordinado;Código Unidade Gestora;Nome Unidade Gestora;Código Gestão;Nome Gestão;Código Unidade Orçamentária;Nome Unidade Orçamentária;Código Função;Nome Função;Código Subfução;Nome Subfunção;Código Programa Orçamentário;Nome Programa Orçamentário;Código Ação;Nome Ação;Código Plano Orçamentário;Plano Orçamentário;Código Programa Governo;Nome Programa Governo;UF;Município;Código Subtítulo;Nome Subtítulo;Código Localizador;Nome Localizador;Sigla Localizador;Descrição Complementar Localizador;Código Autor Emenda;Nome Autor Emenda;Código Categoria Econômica;Nome Categoria Econômica;Código Grupo de Despesa;Nome Grupo de Despesa;Código Elemento de Despesa;Nome Elemento de Despesa;Código Modalidade da Despesa;Modalidade da Despesa;Valor Empenhado (R$);Valor Liquidado (R$);Valor Pago (R$);Valor Restos a Pagar Inscritos (R$);Valor Restos a Pagar Cancelado (R$);Valor Restos a Pagar Pagos (R$)
2022/12;55000;Ministério da Cidadania;55000;Ministério da Cidadania - Unidades com vínculo direto;550015;PROJETO DE OPERACION. DOS PROGRAMAS DA SNAS;1;TESOURO NACIONAL;55901;FUNDO NACIONAL DE ASSISTENCIA SOCIAL;8;Assistência social;244;Assistência comunitária;5031;PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS);219G;ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS);0;ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS;0;NAO ATRIBUIDO;MG;;219G0031;ESTRUTURACAO DA REDE DE SERVICOS DO S - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,0203E+11;MARGARIDA SALOMAO / EMENDA 23;4;DESPESAS DE CAPITAL;4;Investimentos;42;Auxílios;40;Transferências a Municípios;0;0;0;0;238750;0
2022/12;26000;Ministério da Educação;26237;Universidade Federal de Juiz de Fora;150231;HOSPITAL UNIVERSITARIO;15228;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;26367;HOSPITAL UNIVERSITARIO DA UFJF;12;Educação;301;Atenção básica;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;9;AUXILIO-FUNERAL E NATALIDADE DE CIVIS;0;NAO ATRIBUIDO;MG;;212B0031;BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;8;Outros Benefícios Assistenciais do servidor e;90;Reserva de Contingência;0;659,25;0;0;0;0
2022/12;26000;Ministério da Educação;26238;Universidade Federal de Minas Gerais;153277;ESCOLA DE CIENCIA DA INFORMACAO/UFMG;15229;UNIVERSIDADE FEDERAL DE MINAS GERAIS;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20RK;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;0;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS;0;NAO ATRIBUIDO;MG;;20RK0031;FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;14;Diárias - Civil;90;Reserva de Contingência;-296,62;0;2601,91;0;0;0
2022/12;26000;Ministério da Educação;26237;Universidade Federal de Juiz de Fora;153061;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;15228;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;26237;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;12;Educação;301;Atenção básica;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;3;AUXILIO-TRANSPORTE DE CIVIS ATIVOS;0;NAO ATRIBUIDO;MG;;212B0031;BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;4;Contratação por Tempo Determinado;90;Reserva de Contingência;8262,82;8263,32;8957,37;0;0;0
2022/12;26000;Ministério da Educação;26410;Instituto Federal do Norte de Minas Gerais;158121;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;12;Educação;301;Atenção básica;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;1;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DE SERVIDORES CIVIS E DE EMPREGADOS;0;NAO ATRIBUIDO;MG;;212B0031;BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;4;Contratação por Tempo Determinado;90;Reserva de Contingência;3692,85;5184,15;3964,35;0;0;0
2022/12;36000;Ministério da Saúde;36000;Ministério da Saúde - Unidades com vínculo direto;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;1;TESOURO NACIONAL;36901;FUNDO NACIONAL DE SAUDE;10;Saúde;302;Assistência hospitalar e ambulatorial;2015;FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS);8535;ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE;EIND;EMENDA INDIVIDUAL;0;NAO ATRIBUIDO;MG;;85350031;ESTRUTURACAO DE UNIDADES DE ATENCAO E - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,01737E+11;LAUDIVIO CARVALHO / EMENDA 5;4;DESPESAS DE CAPITAL;4;Investimentos;42;Auxílios;50;Transferências a Instituições Privadas sem Fins Lucrativos;0;0;0;0;168;0
2022/12;26000;Ministério da Educação;26410;Instituto Federal do Norte de Minas Gerais;156121;INST. FED. DO NORTE DE MG/CAMPUS DIAMANTINA;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;93;Indenizações e Restituições;90;Reserva de Contingência;-467,4;629,4;629,4;0;0;0
2022/12;26000;Ministério da Educação;26412;Instituto Federal do Sul de Minas Gerais;158137;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;26412;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;26412;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;12;Educação;301;Atenção básica;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;1;ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO;0;NAO ATRIBUIDO;MG;;20040031;ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;92;Despesas de Exercícios Anteriores;90;Reserva de Contingência;844,85;844,85;0;0;0;0
2022/12;26000;Ministério da Educação;26409;Instituto Federal de Minas Gerais;156383;INSTITUTO FED. MINAS GERAIS/SANTA LUZIA;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;2994;ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA;1;AUXILIO FINANCEIRO DE ASSISTENCIA ESTUDANTIL;0;NAO ATRIBUIDO;MG;;29940031;ASSISTENCIA AOS ESTUDANTES DAS INSTIT - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;18;Auxílio Financeiro a Estudantes;90;Reserva de Contingência;0;43437;39276,2;0;0;0
2022/12;26000;Ministério da Educação;26410;Instituto Federal do Norte de Minas Gerais;158439;INST.FED.DO NORTE DE MG/CAMPUS ALMENARA;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;91;APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS;-15600,24;0;0;0;1337,2;0
2022/12;26000;Ministério da Educação;26413;Instituto Federal do Triângulo Mineiro;159003;INST.FED.TRIANG.MINEIRO/CAMPUS PATOS DE MINAS;26413;INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO;26413;INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;2994;ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA;0;ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA - DESPESAS DIVERSAS;0;NAO ATRIBUIDO;MG;;29940031;ASSISTENCIA AOS ESTUDANTES DAS INSTIT - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0;0;0;0;7,25;0
2022/12;26000;Ministério da Educação;26238;Universidade Federal de Minas Gerais;153294;CENTRO PEDAGOGICO/UFMG;15229;UNIVERSIDADE FEDERAL DE MINAS GERAIS;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;12;Educação;368;Educação básica;5011;EDUCACAO BASICA DE QUALIDADE;20RI;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO BASICA;0;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO BASICA;0;NAO ATRIBUIDO;MG;;20RI0031;FUNCIONAMENTO DAS INSTITUICOES FEDERA - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;-3415;14127,07;20438,97;0;0;0
2022/12;26000;Ministério da Educação;26413;Instituto Federal do Triângulo Mineiro;158311;INST.FED.TRIANGULO MINEIRO/CAMPUS ITUIUTABA;26413;INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO;26413;INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;47;Obrigações Tributárias e Contributivas;90;Reserva de Contingência;0;0;35,92;0;0;0
2022/12;26000;Ministério da Educação;26413;Instituto Federal do Triângulo Mineiro;159001;INST.FED.TRIANGULO MINEIRO/CAMPUS PATROCINIO;26413;INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO;26413;INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;4;DESPESAS DE CAPITAL;4;Investimentos;52;Equipamentos e Material Permanente;90;Reserva de Contingência;0;0;0;0;0,08;15829,86
2022/12;26000;Ministério da Educação;26410;Instituto Federal do Norte de Minas Gerais;158378;INST.FED.DO NORTE DE MG/CAMPUS JANUARIA;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;47;Obrigações Tributárias e Contributivas;91;APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS;0;375,15;375,15;0;0;0
2022/12;54000;Ministério do Turismo;20412;Fundação Nacional de Artes;403201;FUNDACAO NACIONAL DE ARTES;40402;FUNDACAO NACIONAL DE ARTES;54205;FUNDACAO NACIONAL DE ARTES;13;Cultura;392;Difusão cultural;5025;CULTURA;20ZF;PROMOCAO E FOMENTO A CULTURA BRASILEIRA;0;PROMOCAO E FOMENTO A CULTURA BRASILEIRA - DESPESAS DIVERSAS;0;TRAVESSIAS;MG;;20ZF0031;PROMOCAO E FOMENTO A CULTURA BRASILEI - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,02238E+11;ANTONIO ANASTASIA / EMENDA 6;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;41;Contribuições;50;Transferências a Instituições Privadas sem Fins Lucrativos;500000;0;0;0;0;0
2022/12;26000;Ministério da Educação;26238;Universidade Federal de Minas Gerais;153284;FACULDADE DE DIREITO/UFMG;15229;UNIVERSIDADE FEDERAL DE MINAS GERAIS;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;12;Educação;128;Formação de recursos humanos;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;4572;CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO;0;CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO;0;NAO ATRIBUIDO;MG;;45720031;CAPACITACAO DE SERVIDORES PUBLICOS FE - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0;450;450;0;0;0
2022/12;39000;Ministério da Infraestrutura;39252;Departamento Nacional de Infraestrutura de Transportes;393003;DEPART.NAC.INFRA ESTRUTURA TRANSPORTES.;39252;DEPTO. NAC. DE INFRA±ESTRUTURA DE TRANSPORTES;39252;DEPTO.NAC.DE INFRA±ESTRUT.DE TRANSPORTES-DNIT;26;Transporte;782;Transporte rodoviário;3006;TRANSPORTE TERRESTRE E TRANSITO;10IX;ADEQUACAO DE TRECHO RODOVIARIO - ENTRONCAMENTO BR-116/259/451 (GOVERNADOR VALADARES) - ENTRONCAMENTO MG-020 - NA BR-381/MG;1;DESPESAS COM GESTAO AMBIENTAL;0;NAO ATRIBUIDO;MG;;10IX0031;ADEQUACAO DE TRECHO RODOVIARIO - ENTR - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;4;DESPESAS DE CAPITAL;4;Investimentos;35;Serviços de Consultoria;90;Reserva de Contingência;0;1209668,93;785683,36;0;0;0
2022/12;26000;Ministério da Educação;26412;Instituto Federal do Sul de Minas Gerais;158137;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;26412;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;26412;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;40;Serviços de Tecnologia da Informação e Comuni;90;Reserva de Contingência;532;27781,6;166585,91;0;0;11610,31
2022/12;36000;Ministério da Saúde;36000;Ministério da Saúde - Unidades com vínculo direto;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;1;TESOURO NACIONAL;36901;FUNDO NACIONAL DE SAUDE;10;Saúde;302;Assistência hospitalar e ambulatorial;5018;ATENCAO ESPECIALIZADA A SAUDE;2,00E+90;INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;0;INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS;0;NAO ATRIBUIDO;MG;;2E900031;INCREMENTO TEMPORARIO AO CUSTEIO DOS  - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,0214E+11;DR. FREDERICO / EMENDA 3;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;41;Contribuições;31;TRANSFER. A ESTADOS E AO DF - FUNDO A FUNDO;0;0;0;0;0;50000
2022/12;26000;Ministério da Educação;26410;Instituto Federal do Norte de Minas Gerais;158439;INST.FED.DO NORTE DE MG/CAMPUS ALMENARA;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;RO01;REGRA DE OURO;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0;0;0;0;28495,84;0
2022/12;55000;Ministério da Cidadania;55000;Ministério da Cidadania - Unidades com vínculo direto;180002;DEPARTAMENTO DE GESTAO INTERNA;1;TESOURO NACIONAL;51101;MINISTERIO DO ESPORTE;27;Desporto e lazer;812;Desporto comunitário;2035;ESPORTE, CIDADANIA E DESENVOLVIMENTO;5450;IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE EDUCACIONAL, RECREATIVO E DE LAZER;EIND;EMENDA INDIVIDUAL;0;NAO ATRIBUIDO;MG;;54500031;IMPLANTACAO E MODERNIZACAO DE INFRAES - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,01728E+11;DIEGO ANDRADE / EMENDA 7;4;DESPESAS DE CAPITAL;4;Investimentos;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0;0;0;-11732,5;0;0
2022/12;26000;Ministério da Educação;26409;Instituto Federal de Minas Gerais;158122;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;12;Educação;363;Ensino profissional;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;20TP;ATIVOS CIVIS DA UNIAO;0;ATIVOS CIVIS DA UNIAO;0;NAO ATRIBUIDO;MG;;20TP0031;ATIVOS CIVIS DA UNIAO                 - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;1;Pessoal e Encargos Sociais;92;Despesas de Exercícios Anteriores;90;Reserva de Contingência;342,57;12502,64;0;0;0;0
2022/12;26000;Ministério da Educação;26411;Instituto Federal do Sudeste de Minas Gerais;158413;INST FED SUDESTE DE MG/CAMPUS BARBACENA;26411;INST.FED.DE EDUC.,CIENC.E TEC.DO SUDESTE MG;26411;INST.FED.DE EDUC.,CIENC.E TEC.DO SUDESTE MG;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;20;Auxílio Financeiro a Pesquisadores;90;Reserva de Contingência;0;3000;4500;0;0;0
2022/12;26000;Ministério da Educação;26409;Instituto Federal de Minas Gerais;155678;INST.FED.MINAS GERAIS/CAMPUS BETIM;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;2994;ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA;6;CODIGO INEXISTENTE NO SIAFI;0;NAO ATRIBUIDO;MG;;29940031;ASSISTENCIA AOS ESTUDANTES DAS INSTIT - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;37;Locação de Mão-de-Obra;90;Reserva de Contingência;0;4314,52;4314,52;0;0;0
2022/12;26000;Ministério da Educação;26274;Fundação Universidade Federal de Uberlândia;154043;FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA;15260;FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA;26274;FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20RK;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;0;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS;0;NAO ATRIBUIDO;MG;;20RK0031;FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;40;Serviços de Tecnologia da Informação e Comuni;90;Reserva de Contingência;45506,44;181210,91;247687,5;0;0;0
2022/12;39000;Ministério da Infraestrutura;39252;Departamento Nacional de Infraestrutura de Transportes;393003;DEPART.NAC.INFRA ESTRUTURA TRANSPORTES.;39252;DEPTO. NAC. DE INFRA±ESTRUTURA DE TRANSPORTES;39252;DEPTO.NAC.DE INFRA±ESTRUT.DE TRANSPORTES-DNIT;26;Transporte;782;Transporte rodoviário;3006;TRANSPORTE TERRESTRE E TRANSITO;1K23;ADEQUACAO DE TRECHO RODOVIARIO - ENTRONCAMENTO BR-050 - ENTRONCAMENTO BR-153 - NA BR-365/MG;0;ADEQUACAO DE TRECHO RODOVIARIO - ENTRONCAMENTO BR-050 - ENTRONCAMENTO BR-153 - NA BR-365/MG;0;NAO ATRIBUIDO;MG;;1K230031;ADEQUACAO DE TRECHO RODOVIARIO - ENTR - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;4;DESPESAS DE CAPITAL;4;Investimentos;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0;0;0;0;0;0
